is_target,p_before,p_after,delta_p
1,0.0007384294,0.0045736344,0.003835205
1,0.004658029,0.14440274,0.13974471
1,3.2862404e-06,0.00019816574,0.0001948795
1,1.1523303e-05,0.00010414369,9.262039e-05
1,5.489617e-06,0.009179671,0.009174182
1,0.016213918,0.024165502,0.007951584
1,0.052630324,0.25272426,0.20009394
1,0.00012759527,0.009608879,0.009481284
1,2.6503054e-07,1.9663612e-06,1.7013307e-06
1,3.6963527e-07,3.273684e-05,3.2367203e-05
1,1.1010691e-05,0.0013154228,0.0013044121
1,9.4344685e-08,5.0163794e-07,4.0729327e-07
1,2.9600385e-06,0.07367833,0.07367537
1,0.0007573372,0.026202263,0.025444927
1,3.330133e-05,0.0001581195,0.00012481817
1,0.0008109473,0.039043695,0.038232747
1,0.4488844,0.57150966,0.12262526
1,2.8966744e-08,4.419214e-07,4.1295465e-07
1,1.4924839e-06,2.758273e-05,2.6090245e-05
1,1.30962e-07,0.00013848433,0.00013835337
1,2.7217247e-05,0.0020683138,0.0020410966
1,0.00035666543,0.03685967,0.036503002
0,0.99549544,0.99587137,0.0003759265
1,1.4056426e-08,1.7168466e-06,1.7027901e-06
1,0.0058415164,0.019756416,0.0139149
1,4.0875708e-05,0.0023606166,0.0023197408
1,0.005942931,0.03282063,0.0268777
1,0.056335125,0.17981866,0.12348354
1,0.34218764,0.3297119,-0.012475729
1,2.1484986e-05,0.05798925,0.057967767
1,0.0015963239,0.08380263,0.08220631
1,1.0559995e-10,9.435424e-08,9.424864e-08
1,0.66563916,0.8051236,0.13948447
1,1.522456e-10,1.7136568e-07,1.7121344e-07
1,0.00034368382,0.0039439914,0.0036003075
1,0.008705253,0.016296912,0.007591659
1,0.045546833,0.05305036,0.007503528
1,1.3564745e-09,2.0278128e-05,2.0276771e-05
1,2.9325735e-08,0.010807264,0.010807235
1,0.0014961404,0.013381086,0.011884946
1,2.0499283e-05,0.0007887082,0.00076820893
1,8.659104e-06,0.0005170868,0.00050842774
1,8.784489e-06,0.07115514,0.071146354
1,1.0165902e-08,0.00019300876,0.00019299859
1,0.028123152,0.082453854,0.054330703
1,3.581693e-10,4.302956e-07,4.2993742e-07
1,1.2224133e-07,0.002083916,0.0020837937
1,9.3045685e-07,0.08229021,0.08228928
1,0.0005489524,0.027537407,0.026988454
0,0.7196873,0.7819323,0.06224501
1,0.00020539039,0.00132617,0.0011207797
1,6.8026704e-09,8.904912e-06,8.898109e-06
1,4.294817e-07,2.9528543e-05,2.9099061e-05
1,5.9613916e-07,0.0021597832,0.002159187
1,0.0043340162,0.14926109,0.14492707
1,2.0527204e-06,0.2354689,0.23546684
1,2.1368512e-06,0.08180789,0.08180575
1,0.107141785,0.15744545,0.05030366
1,1.859531e-07,0.00071235764,0.00071217166
1,8.849516e-06,0.046960328,0.046951476
1,2.5559291e-05,0.00023727443,0.00021171515
1,1.0126991e-07,0.00085081335,0.00085071207
0,0.5758139,0.71782756,0.14201367
1,0.020377902,0.026339978,0.0059620757
1,0.0026183028,0.0069425222,0.004324219
0,0.8601048,0.88444024,0.024335444
1,0.00012340571,0.012918153,0.012794747
1,5.257285e-05,0.00050732243,0.0004547496
1,6.2928346e-10,6.634474e-07,6.6281814e-07
1,3.3039994e-06,0.081413046,0.081409745
1,0.00017344653,0.016103312,0.015929867
1,0.00017508412,0.016620459,0.016445374
1,0.20869437,0.4286043,0.21990994
0,0.9892848,0.9881909,-0.001093924
1,2.6933515e-08,3.5998895e-05,3.5971963e-05
1,5.120761e-07,0.1483099,0.1483094
1,3.6688923e-06,0.00042835815,0.00042468926
0,0.6808959,0.832948,0.1520521
0,0.86571634,0.8604701,-0.005246222
1,7.457704e-05,0.00025733333,0.0001827563
1,0.0021547738,0.008794752,0.006639978
1,7.0282897e-07,0.0069612465,0.006960544
1,2.9268248e-11,2.3404344e-07,2.3401417e-07
1,0.0025043008,0.0054772208,0.00297292
1,8.6247155e-08,0.0016978653,0.001697779
0,0.9705179,0.9667996,-0.003718257
1,1.3591497e-05,0.00092052255,0.00090693106
1,3.3040408e-07,0.0003695229,0.00036919248
1,0.43401098,0.5727922,0.13878119
1,1.0849577e-08,5.2852465e-06,5.274397e-06
1,7.204395e-08,5.525839e-05,5.518635e-05
1,0.003448024,0.048662093,0.04521407
1,0.049112633,0.11855873,0.069446094
1,0.0038325859,0.058036346,0.05420376
1,1.13318734e-07,1.2395274e-05,1.2281956e-05
1,1.682456e-08,0.00038017923,0.0003801624
1,6.2403484e-07,0.0080902595,0.0080896355
1,3.1499324e-06,0.011844173,0.011841023
1,0.021173177,0.03349878,0.012325602
1,1.04940845e-07,3.351365e-06,3.246424e-06
1,1.3702748e-07,1.5369062e-05,1.52320345e-05
1,2.0711248e-10,3.8467047e-06,3.8464977e-06
1,4.0432842e-05,0.13472325,0.13468282
1,3.406091e-07,0.00048819627,0.00048785566
1,4.7903172e-06,0.1453718,0.14536701
1,5.584376e-10,5.6263957e-07,5.6208114e-07
1,4.263875e-06,2.0077268e-05,1.5813393e-05
1,0.009311749,0.16849612,0.15918437
1,1.0180826e-07,1.1768041e-05,1.1666233e-05
1,3.2224966e-06,0.00031310454,0.00030988205
1,0.48144308,0.6155697,0.13412663
1,0.01599823,0.021928146,0.005929917
1,0.0035269568,0.006537673,0.0030107163
1,4.6578748e-08,4.7631416e-05,4.758484e-05
1,0.0010989105,0.073253974,0.072155066
1,0.55573016,0.6416394,0.08590925
1,0.00209605,0.005059724,0.0029636743
1,0.13288411,0.22114158,0.08825746
1,2.9070692e-05,0.00011870901,8.963831e-05
1,0.23520912,0.2072291,-0.02798003
1,9.682538e-08,0.001828162,0.0018280651
1,0.13658364,0.15448001,0.01789637
1,6.4715483e-10,4.4735157e-07,4.467044e-07
1,4.7350484e-05,0.00021792176,0.00017057126
0,0.98365873,0.9840725,0.00041377544
1,2.1313974e-06,0.00012779882,0.00012566741
1,0.0017326265,0.005935466,0.0042028395
1,2.8262764e-05,0.0002464732,0.00021821045
1,0.15736303,0.22609347,0.06873044
1,0.010050375,0.18818319,0.17813282
1,0.0013784716,0.0024294872,0.0010510156
1,9.0369105e-07,8.911451e-05,8.821082e-05
1,0.15959206,0.35286158,0.19326952
1,0.00017964156,0.016749196,0.016569555
1,0.0005970867,0.016798161,0.016201075
1,5.4345644e-05,0.001558162,0.0015038163
1,0.20422103,0.37798414,0.17376311
1,1.3067094e-08,1.3754278e-05,1.3741212e-05
1,2.0674948e-08,2.7912773e-05,2.7892098e-05
1,0.018528514,0.111853145,0.09332463
1,1.9575347e-07,0.016800562,0.016800366
1,3.4139194e-09,3.007457e-06,3.004043e-06
1,1.2618495e-06,0.014916591,0.014915329
1,0.00011095379,0.011183366,0.011072412
1,2.4500737e-06,0.00024199077,0.00023954069
1,3.868174e-06,0.06078111,0.060777243
0,0.9888831,0.98999095,0.0011078715
1,4.933742e-05,0.0015782322,0.0015288948
1,0.01138507,0.017174838,0.005789768
1,9.257476e-09,7.5674907e-06,7.5582334e-06
1,0.008738351,0.03670858,0.027970228
1,1.2633964e-06,0.00015909414,0.00015783074
1,9.980769e-05,0.0003298236,0.00023001592
1,0.00073200604,0.004546006,0.0038140002
1,0.00048179188,0.08761022,0.08712843
1,0.00041995142,0.008424056,0.008004105
1,9.004065e-06,0.0007584644,0.0007494603
1,2.3176805e-09,2.085081e-06,2.0827633e-06
1,0.0012850165,0.088335976,0.08705096
1,0.0069314176,0.015511309,0.008579891
1,6.199337e-05,0.0013192291,0.0012572358
1,1.7063838e-05,0.0017867815,0.0017697177
1,1.11913605e-05,0.0002018258,0.00019063444
1,0.0009053095,0.0017547976,0.00084948813
0,0.7754898,0.80487424,0.029384434
1,1.6901746e-09,1.8215449e-05,1.821376e-05
1,0.005328694,0.00847349,0.0031447965
1,5.8776756e-08,4.5701123e-05,4.5642348e-05
1,0.0054956162,0.01575308,0.010257463
1,4.1308663e-08,4.473276e-06,4.431967e-06
1,0.52185357,0.59788483,0.07603127
1,0.0009271817,0.007234504,0.0063073225
1,1.6429523e-05,0.20246737,0.20245093
1,5.6904165e-11,6.880317e-08,6.874626e-08
1,0.00035589671,0.0024322162,0.0020763194
1,0.00027600044,0.014075197,0.013799197
1,0.00030001608,0.016888184,0.016588168
1,1.0362583e-07,5.465947e-05,5.4555847e-05
1,3.90876e-08,0.00061287516,0.00061283604
1,6.7987635e-06,0.0007304855,0.0007236867
1,0.35255083,0.35600135,0.003450513
1,1.338409e-08,1.6095499e-06,1.5961658e-06
1,1.0429275e-07,1.10788715e-05,1.0974579e-05
1,0.009484694,0.049296394,0.0398117
1,5.9317125e-07,6.072586e-05,6.0132686e-05
1,0.0054315296,0.09388305,0.08845152
1,5.3695237e-10,6.127695e-07,6.1223255e-07
1,1.9536226e-07,0.0020358057,0.0020356104
1,0.0049601463,0.014453847,0.009493701
1,0.0042920047,0.009646838,0.005354833
1,0.0011521905,0.063844174,0.06269199
1,1.724024e-06,0.0032084251,0.003206701
1,2.6966927e-07,0.03365983,0.033659562
1,6.6797796e-08,0.023869904,0.023869837
0,0.9037116,0.9585601,0.054848492
1,0.0034614406,0.11992646,0.11646502
1,3.4277653e-07,0.0003100297,0.0003096869
1,3.1493906e-05,0.0014824361,0.0014509421
1,1.1943121e-09,5.76791e-07,5.755967e-07
1,0.038980544,0.07378457,0.034804024
1,0.038928162,0.06306338,0.02413522
1,0.0041636107,0.032820053,0.028656442
1,5.8804373e-05,0.11122902,0.11117021
1,0.020120803,0.03429071,0.014169905
1,0.038006827,0.064812794,0.026805967
1,3.7611736e-07,0.00063147827,0.0006311021
1,1.3249698e-05,0.012511241,0.012497991
1,0.00057625363,0.0016283348,0.0010520811
1,0.051363584,0.25924814,0.20788455
1,0.023812389,0.06021443,0.03640204
1,6.800597e-09,6.79489e-06,6.788089e-06
1,0.007842547,0.021313254,0.0134707065
1,0.017662754,0.04544598,0.027783224
1,0.0024036348,0.023403663,0.021000028
0,0.8929799,0.8638023,-0.029177606
1,5.8895387e-07,0.005678561,0.005677972
1,2.556812e-10,1.4902898e-07,1.487733e-07
1,0.0578255,0.0757254,0.0178999
1,1.11251246e-07,1.1567982e-05,1.1456731e-05
1,9.8672e-05,0.006117242,0.0060185697
0,0.96862096,0.96666116,-0.0019598007
1,0.001015497,0.007445811,0.006430314
1,1.1997898e-06,4.3540582e-05,4.234079e-05
1,1.851843e-05,0.0014092826,0.0013907641
1,1.0711067e-06,0.021441167,0.021440096
1,0.05052361,0.10764252,0.057118908
0,0.8738563,0.89305085,0.019194543
1,1.3247443e-05,0.2426365,0.24262325
1,7.88006e-07,0.010523622,0.010522834
1,6.6025545e-06,0.109516755,0.10951015
1,0.02699351,0.042917315,0.015923806
1,1.1488262e-05,0.0008236906,0.00081220234
1,1.9877412e-05,0.0009307336,0.0009108562
1,1.5042925e-05,0.001643753,0.0016287101
1,0.25475353,0.39860868,0.14385515
1,4.903504e-09,3.2946027e-06,3.2896992e-06
1,3.906237e-07,2.606629e-06,2.2160054e-06
1,5.405826e-10,2.216829e-07,2.2114232e-07
1,0.0071410825,0.029338324,0.022197243
1,1.2222539e-07,1.5079543e-05,1.4957318e-05
1,0.00045092258,0.003295577,0.0028446543
1,0.37860775,0.6327043,0.25409657
1,0.0016995121,0.014033202,0.01233369
1,0.00047071025,0.03406536,0.03359465
1,4.426499e-05,0.00045859985,0.00041433488
1,0.009809221,0.016674682,0.0068654614
1,0.029193109,0.08573633,0.056543216
1,1.804933e-08,2.2459876e-06,2.2279382e-06
1,9.1004937e-10,1.0244975e-06,1.0235874e-06
1,2.9286224e-05,0.33764616,0.33761686
1,2.760996e-06,0.00028872257,0.00028596158
0,0.9854822,0.9798415,-0.005640745
0,0.54037476,0.5971963,0.056821525
1,4.9686867e-07,0.003689258,0.003688761
1,0.00080015464,0.059809953,0.059009798
1,0.0028368891,0.01077469,0.0079378
1,4.9072986e-07,4.9983435e-05,4.9492704e-05
1,7.7255646e-07,0.04998128,0.04998051
1,0.047721878,0.06798818,0.020266302
1,1.4792399e-06,0.1572022,0.15720072
1,0.0068418444,0.042623796,0.03578195
0,0.9715296,0.9730666,0.001537025
1,3.4457823e-06,0.00015283271,0.00014938693
1,0.0013376563,0.049205586,0.04786793
1,2.5066381e-08,3.6089878e-06,3.5839214e-06
1,0.25011167,0.4493946,0.19928294
1,3.0569887e-09,3.7083944e-06,3.7053373e-06
1,1.258504e-06,0.0014967477,0.0014954893
1,0.008361314,0.04945326,0.041091945
1,0.10646839,0.7222004,0.615732
1,0.033592425,0.060461577,0.026869152
1,2.5112394e-09,2.109863e-06,2.1073517e-06
1,2.4358696e-05,0.0022693297,0.002244971
1,5.3488463e-08,4.4776643e-05,4.4723154e-05
1,1.0789222e-05,3.8988605e-05,2.8199382e-05
1,9.915196e-08,0.0003777958,0.00037769665
1,0.0011066062,0.058293,0.057186395
1,4.4001863e-06,2.5041501e-05,2.0641315e-05
1,0.25046173,0.44428444,0.19382271
1,2.6666933e-07,0.014986535,0.014986268
1,3.6915604e-05,0.0015997441,0.0015628284
1,0.0038534745,0.011820438,0.007966964
1,2.5261943e-07,2.7613409e-05,2.736079e-05
1,1.3243168e-08,1.452148e-05,1.4508237e-05
1,0.01648154,0.025046758,0.008565219
1,1.3391236e-05,0.00047928927,0.00046589805
1,0.0028955184,0.04142085,0.03852533
0,0.977715,0.9712733,-0.0064417124
1,0.0100948615,0.027810277,0.017715417
1,5.6030734e-05,0.0019858077,0.001929777
1,3.1369289e-06,0.0003125397,0.00030940276
1,1.9318938e-06,0.00022720473,0.00022527283
1,6.7283634e-10,1.0938973e-05,1.09383e-05
1,2.8575043e-06,3.282737e-05,2.9969866e-05
1,0.028711379,0.052038006,0.023326628
1,1.3431843e-06,7.85505e-05,7.720732e-05
1,0.082491525,0.14536124,0.06286972
0,0.5577941,0.68526673,0.12747264
1,4.1109022e-08,1.4372294e-05,1.43311845e-05
1,0.00014033704,0.0009941407,0.0008538037
1,3.7839037e-08,2.8998837e-05,2.8960998e-05
1,1.0974082e-11,1.397855e-07,1.3977453e-07
1,0.00022178194,0.021321326,0.021099545
1,1.284651e-07,0.0011686772,0.0011685487
1,0.006134292,0.020273129,0.014138836
1,0.0073567284,0.012949893,0.005593165
1,3.1476433e-10,6.0289644e-06,6.0286498e-06
1,0.07023113,0.13982496,0.069593824
1,3.7426493e-05,0.0010025975,0.000965171
1,0.0030392027,0.15937828,0.15633908
1,1.0310122e-07,2.5403053e-06,2.437204e-06
1,8.358479e-05,0.0007084094,0.0006248246
0,0.8571419,0.8845411,0.027399182
1,9.2322966e-10,8.3966023e-07,8.38737e-07
1,1.4794316e-08,1.1740979e-05,1.1726184e-05
1,5.040942e-06,0.0006093852,0.00060434424
1,1.4603071e-09,1.3825383e-05,1.3823922e-05
1,0.0004887377,0.01768679,0.017198052
0,0.9952004,0.99138063,-0.0038197637
1,0.00018779137,0.00045606375,0.00026827236
1,2.8287099e-08,0.00045263136,0.00045260307
1,0.0011603998,0.088206284,0.087045886
1,0.00908459,0.04230866,0.03322407
1,0.012632476,0.1731191,0.16048662
1,0.0029404908,0.016014982,0.013074491
1,2.801422e-07,0.0006344964,0.00063421624
1,0.0066485754,0.015128962,0.008480387
1,0.0010357726,0.006748642,0.005712869
0,0.45543346,0.39668053,-0.058752924
1,2.722013e-07,3.0685682e-05,3.0413481e-05
1,1.0130246e-08,1.0757529e-05,1.0747399e-05
1,5.0306426e-09,1.9223153e-05,1.9218121e-05
1,3.610189e-08,3.6508177e-06,3.6147158e-06
1,2.7881795e-08,0.014483684,0.014483656
1,1.9889258e-07,0.0022894219,0.002289223
1,1.3974277e-06,0.01739573,0.017394332
1,1.6502514e-07,0.0026521783,0.0026520132
1,2.8374197e-07,0.00023806035,0.0002377766
1,0.0050426833,0.008974725,0.003932042
1,1.2774048e-08,1.0476607e-07,9.199203e-08
1,0.54916316,0.6787413,0.12957811
1,0.011528788,0.023796197,0.012267409
1,0.000293409,0.00094000326,0.0006465943
1,0.0037430897,0.011616613,0.007873523
1,0.004174184,0.008469491,0.004295307
1,0.3673828,0.5002233,0.13284048
1,1.8214245e-05,0.00085473387,0.00083651964
1,9.1035304e-07,0.00010118525,0.0001002749
0,0.1559292,0.21973273,0.06380354
0,0.68847483,0.76044023,0.0719654
1,5.861493e-07,3.3918848e-06,2.8057354e-06
1,0.14206447,0.17936756,0.03730309
1,6.4142586e-07,0.00026233672,0.0002616953
1,0.00014827013,0.0016850904,0.0015368202
1,2.1520135e-09,5.1317373e-05,5.131522e-05
1,0.0003188962,0.0031199357,0.0028010395
1,3.151353e-07,3.0253595e-05,2.9938461e-05
1,0.008737864,0.112162836,0.103424974
1,0.0019650068,0.0055194055,0.0035543987
1,0.0010489633,0.058832467,0.057783503
0,0.97668636,0.9717049,-0.004981458
1,0.02042321,0.089997545,0.069574334
1,2.3083958e-06,2.5290094e-05,2.2981698e-05
1,0.03192018,0.12667303,0.09475285
1,0.100207925,0.24410526,0.14389734
1,1.899513e-08,1.5781647e-05,1.5762651e-05
1,0.002917909,0.135123,0.13220508
1,0.2656168,0.37411916,0.10850236
1,1.6715266e-08,1.997552e-05,1.9958805e-05
1,2.0998593e-06,0.19227846,0.19227636
0,0.4526316,0.5190922,0.06646061
1,0.6844047,0.822114,0.13770932
0,0.9533236,0.9393439,-0.013979673
0,0.2647341,0.45357448,0.18884039
1,1.932336e-05,0.0001749103,0.00015558694
1,4.4832245e-09,4.86847e-06,4.8639868e-06
1,0.0060337586,0.009448581,0.0034148227
1,0.0042023137,0.121217005,0.11701469
1,0.031456746,0.03712106,0.005664315
1,9.721368e-07,0.15841962,0.15841866
1,2.013612e-06,0.004456181,0.0044541676
1,1.5517369e-08,1.1211814e-05,1.1196296e-05
1,4.22519e-07,0.0013561713,0.0013557489
1,0.008285915,0.29753062,0.2892447
0,0.011573609,0.013100305,0.0015266957
1,3.0726817e-06,0.0035430947,0.003540022
0,0.7103513,0.8139591,0.10360783
1,3.691093e-07,0.023831729,0.02383136
1,0.00016970428,0.013343822,0.013174118
1,0.0011004896,0.007827703,0.006727213
0,0.9696548,0.9684529,-0.0012019277
1,0.001650861,0.00615837,0.004507509
1,1.302491e-06,0.0012885813,0.0012872788
0,0.37701964,0.5411964,0.16417676
1,0.001412257,0.1146832,0.113270946
1,9.754773e-05,0.005013328,0.0049157804
1,1.7937563e-06,0.00019560911,0.00019381536
1,2.0525196e-08,1.4575656e-05,1.455513e-05
1,5.641153e-07,0.0062969136,0.0062963497
1,2.2752681e-07,3.0070528e-06,2.7795259e-06
0,0.90745103,0.91069424,0.003243208
1,0.0077728224,0.13320106,0.12542824
1,3.4120176e-09,6.78387e-05,6.783529e-05
1,0.008249393,0.05105757,0.042808175
1,0.0013703264,0.003719268,0.0023489415
1,0.003079863,0.0062935776,0.0032137146
1,3.1716523e-09,3.428904e-05,3.428587e-05
1,0.005833185,0.09268231,0.08684912
1,0.0040367018,0.12672791,0.12269121
1,1.9069603e-08,0.00013236522,0.00013234616
1,0.10343798,0.44367337,0.34023538
1,5.9480344e-06,0.24764925,0.2476433
1,1.7661957e-06,0.19911449,0.19911271
1,0.11454961,0.1763897,0.061840087
1,0.0024133406,0.014201025,0.011787684
1,3.111995e-09,4.3266764e-06,4.3235646e-06
1,3.8588214e-06,0.0387998,0.03879594
1,0.00047025105,0.026344756,0.025874505
1,0.068103336,0.085648,0.017544664
1,0.0036108273,0.0055915806,0.0019807534
1,4.3306378e-10,6.421988e-06,6.421555e-06
1,8.950988e-05,0.009271981,0.009182472
1,0.0018959342,0.009441089,0.0075451545
1,0.011431663,0.03279517,0.021363504
1,2.1409248e-07,2.5207708e-05,2.4993615e-05
1,0.021861333,0.10108825,0.07922691
1,0.00015764713,0.0010209288,0.0008632817
1,2.2042171e-07,0.0042623924,0.004262172
1,0.0023323658,0.0075559323,0.0052235667
1,2.001015e-06,3.7092716e-05,3.50917e-05
1,1.7142197e-07,0.001623765,0.0016235935
1,4.254533e-07,0.008362298,0.008361872
1,0.029530093,0.24774626,0.21821617
1,0.00060054136,0.0018582833,0.0012577419
1,1.0599956e-06,3.3886798e-05,3.2826803e-05
1,0.0028970921,0.13512479,0.13222769
1,8.3946395e-07,0.011961831,0.011960992
0,0.46989924,0.5415283,0.07162905
1,0.07965285,0.13921094,0.059558086
1,1.0876563e-08,1.0657217e-05,1.064634e-05
1,2.7333201e-06,8.9810106e-05,8.707678e-05
1,3.2605136e-08,1.2622385e-05,1.25897795e-05
1,6.50546e-08,3.7579677e-05,3.7514623e-05
1,0.003058505,0.011807571,0.008749066
1,5.298323e-07,6.163113e-05,6.1101295e-05
1,7.0199417e-07,0.0010491301,0.0010484281
1,1.9805311e-08,0.00011578472,0.00011576492
1,0.00070598774,0.0040780585,0.0033720708
1,5.251023e-06,0.0004461175,0.00044086648
1,1.4686951e-06,0.019944547,0.019943079
1,0.02142833,0.08746065,0.06603232
1,0.018312788,0.28559497,0.2672822
1,0.0017813968,0.09285465,0.09107325
1,0.16095474,0.595407,0.43445227
1,0.26013932,0.42562228,0.16548297
1,0.22056457,0.42066392,0.20009935
1,0.0003573248,0.017163057,0.016805733
1,0.00074100116,0.0022276146,0.0014866134
1,4.575313e-06,0.10203946,0.10203488
1,7.891232e-06,0.0006007939,0.0005929027
1,0.0023965521,0.015386388,0.012989836
1,4.1140782e-10,2.0766713e-07,2.0725572e-07
1,0.0017600118,0.0051965183,0.0034365065
1,0.012785496,0.08091167,0.06812618
1,0.0018633594,0.013194942,0.011331582
1,0.007398463,0.028106691,0.02070823
0,0.9041147,0.9186627,0.014548004
1,1.0828966e-05,0.06592424,0.06591342
1,0.037222106,0.2889276,0.2517055
1,5.403277e-05,0.123849705,0.12379567
1,3.2700743e-07,0.081449084,0.081448756
1,0.004468769,0.15357794,0.14910917
1,1.169473e-05,0.25135013,0.25133845
1,1.7545872e-07,5.326334e-06,5.150875e-06
1,0.01727472,0.039639305,0.022364585
1,0.0045987144,0.010486695,0.0058879806
0,0.2625974,0.28941825,0.026820838
0,0.95417416,0.95920944,0.005035281
1,0.00024348582,0.023611277,0.023367792
1,6.8363624e-06,0.00049734855,0.0004905122
1,0.00021999315,0.0021581268,0.0019381336
1,2.272831e-06,0.05811842,0.05811615
1,2.4675205e-07,0.0037921504,0.0037919036
1,0.41057846,0.6574733,0.24689487
1,0.0023062704,0.0038026858,0.0014964154
1,0.013466151,0.018932173,0.0054660216
1,3.9427206e-07,4.178253e-05,4.1388255e-05
1,2.2183722e-05,0.001925705,0.0019035212
1,0.3926056,0.50840974,0.115804136
1,7.754967e-06,0.2305066,0.23049885
0,0.9813121,0.97337013,-0.007941961
1,0.0005861351,0.044175904,0.04358977
1,4.8011135e-08,0.000806488,0.00080643996
1,3.2862564e-09,3.7165646e-05,3.716236e-05
1,0.007579662,0.026467394,0.018887732
1,0.03825219,0.06855762,0.03030543
1,0.036324997,0.03658435,0.0002593547
1,0.014961917,0.09057878,0.07561687
1,2.092281e-05,0.0016350984,0.0016141755
1,7.3971167e-09,8.818754e-06,8.8113575e-06
1,3.6843298e-10,2.9895355e-07,2.9858512e-07
0,0.7393106,0.74359983,0.00428921
1,0.00012174436,0.0007659018,0.00064415747
1,5.7547267e-10,6.497032e-07,6.4912774e-07
1,0.013887026,0.20784692,0.19395989
1,0.00090869504,0.04929356,0.048384864
1,0.0001845597,0.105983436,0.10579888
1,0.00027540376,0.017266441,0.016991038
1,7.7262726e-08,9.19866e-06,9.121398e-06
1,0.39992687,0.5428787,0.14295182
1,1.5153822e-06,0.009018013,0.009016498
1,6.422442e-05,0.00058183685,0.00051761244
1,1.9862912e-07,2.2739358e-05,2.2540728e-05
1,1.0661377e-06,7.2223e-05,7.1156865e-05
1,1.9944382e-07,0.0007513183,0.0007511189
1,0.0003039735,0.0043477975,0.004043824
1,0.027398575,0.04788314,0.020484567
1,0.000112422895,0.00086904014,0.0007566172
1,6.4345346e-07,0.12995362,0.12995298
1,2.5087724e-05,0.00048843597,0.00046334823
1,1.5817041e-10,1.8637122e-07,1.8621306e-07
0,0.94324744,0.91657287,-0.026674569
0,0.032713883,0.07204086,0.03932698
1,0.0026702604,0.0075498642,0.004879604
1,0.024959898,0.19265589,0.167696
0,0.7129282,0.7175922,0.004664004
0,0.7286615,0.7728841,0.044222593
0,0.053255852,0.077872686,0.024616834
1,0.00014051828,0.056369036,0.05622852
1,5.187657e-10,4.0921444e-07,4.0869568e-07
1,6.823297e-07,5.7012483e-05,5.6330155e-05
1,6.5362245e-09,7.642789e-06,7.636252e-06
1,3.1083364e-05,0.1663189,0.16628781
1,0.022743106,0.042256612,0.019513506
1,6.914926e-07,0.001928805,0.0019281135
1,0.007299421,0.018063344,0.010763923
1,0.0004254805,0.034083646,0.033658165
0,0.97561127,0.9696352,-0.005976081
1,0.22556378,0.28221995,0.056656167
1,5.3635347e-05,0.049007777,0.04895414
1,0.0047474722,0.009012275,0.004264803
1,0.06698224,0.19363339,0.12665115
1,5.8857283e-09,3.373108e-05,3.3725195e-05
1,1.8679009e-06,2.4333864e-05,2.2465963e-05
1,0.0003345037,0.0013203815,0.0009858778
0,0.0492315,0.09033539,0.041103892
0,0.704171,0.7244331,0.020262122
1,1.728267e-10,1.6100171e-07,1.6082888e-07
1,0.011450424,0.018277751,0.0068273274
1,9.0478426e-07,0.0038306632,0.0038297584
1,0.001666408,0.03173237,0.030065961
1,0.014515946,0.047661927,0.03314598
1,0.0008699972,0.0067835366,0.0059135393
0,0.9978974,0.9966288,-0.0012685657
1,8.3893894e-07,0.009575236,0.009574397
1,5.9661267e-07,0.0963871,0.09638651
1,1.6097866e-06,0.0055624153,0.0055608056
1,9.4580704e-11,9.4676125e-08,9.4581544e-08
1,1.2864192e-06,0.008373356,0.00837207
1,3.1274233e-08,0.00051778473,0.0005177535
1,0.0017488794,0.06576148,0.064012595
1,4.0035055e-05,0.00036065024,0.0003206152
1,5.051966e-06,0.19819494,0.19818988
1,6.32924e-07,0.007490004,0.007489371
1,6.631219e-10,7.514501e-07,7.5078697e-07
1,1.8841208e-08,2.445769e-05,2.4438848e-05
1,2.7815202e-06,0.0001537689,0.00015098737
0,0.8907169,0.8807182,-0.009998739
1,6.573582e-06,0.0007596017,0.00075302814
1,0.0067856987,0.040933076,0.034147378
1,8.338724e-07,7.7744335e-06,6.940561e-06
1,0.0017663877,0.013970662,0.012204275
0,0.9708457,0.96234804,-0.008497655
1,0.085663274,0.12427425,0.038610972
1,1.356158e-06,0.019032324,0.019030968
1,9.46716e-10,7.926105e-07,7.9166375e-07
0,0.93052083,0.93548924,0.004968405
0,0.4283265,0.6206164,0.19228989
1,2.229609e-10,1.6430027e-06,1.6427798e-06
1,0.49273434,0.6199976,0.12726328
1,0.0015313595,0.087229475,0.08569811
0,0.7964892,0.8415729,0.0450837
1,1.67685e-05,0.0018684019,0.0018516334
1,1.2449419e-06,0.00013817442,0.00013692948
1,8.7311214e-08,0.00010299373,0.000102906415
1,0.0012248578,0.0040094927,0.002784635
1,4.5590767e-09,3.1951306e-05,3.1946747e-05
1,2.9113528e-07,0.0012001724,0.0011998812
1,0.029742746,0.058057286,0.02831454
1,2.6720804e-07,0.00022736832,0.00022710112
1,1.760619e-05,0.00015362124,0.00013601505
1,2.0377539e-10,2.409022e-07,2.4069843e-07
1,0.0029260602,0.009903482,0.006977422
1,1.6714633e-11,1.5626368e-07,1.5624697e-07
1,0.010795367,0.020075642,0.009280275
1,0.00014491999,0.0009849395,0.00084001955
1,0.0014003566,0.0036596858,0.0022593292
1,6.5793324e-06,0.02314532,0.023138741
1,3.593596e-07,0.000993252,0.0009928927
1,1.6488366e-06,8.973681e-05,8.8087974e-05
1,0.02028649,0.06147559,0.0411891
1,4.0610066e-06,0.00021151951,0.0002074585
1,0.0005577096,0.004556781,0.0039990717
